,Unnamed: 0,api,state,basin,subbasin,county,tst_permit_date,tst_permit_published_date,tst_spud_date,tst_completion_date,tst_fracfocus_jobstart_date,tst_fracfocus_jobend_date,lat,long,style,wellpads_id,wells,area_m2,tst_first_detection_date,company_type,wellpad_vintage_year,flare_t_start,flare_t_end,comp_diff,spud_diff,permit_diff,detection_diff,best_estimate_diff,Unnamed: 0.2,id_,confidence,power,rad,source_id,aq_date,X,Y,spatial_group,t_diff,days_diffs,temporal_group,pad_status
0,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,35721.0,2313931.0,8.0,0.24097095,0.44788107,10274.0,2014/10/1 8:42,-11534776.46,3761261.78,1020.0,123 days 00:00:00,123.0,2.0,4
1,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,124030.0,61535941.0,8.0,0.7317957,0.38436323,264828.0,2014/10/3 8:06,-11534631.23,3761452.03,1020.0,1 days 23:24:00,1.0,2.0,4
2,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,103896.0,16068656.0,8.0,0.9983711,0.41367897,70994.0,2014/10/5 9:06,-11534471.57,3761133.364,1020.0,2 days 01:00:00,2.0,2.0,4
3,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,103897.0,16068657.0,8.0,0.822643,0.40865675,70994.0,2014/10/5 9:06,-11534586.22,3761263.032,1020.0,0 days 00:00:00,0.0,2.0,4
4,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,89506.0,84835580.0,8.0,0.37033877,0.39567795,367190.0,2014/10/6 8:48,-11534660.11,3761204.205,1020.0,0 days 23:42:00,0.0,2.0,4
5,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,124534.0,82926952.0,8.0,0.2285767,0.34237948,358798.0,2014/10/12 8:36,-11534448.63,3760972.657,1020.0,5 days 23:48:00,5.0,2.0,4
6,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,79849.0,82259063.0,8.0,0.43086937,0.39691433,356163.0,2014/10/17 8:42,-11534773.92,3761413.229,1020.0,5 days 00:06:00,5.0,2.0,4
7,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,37644.0,57819626.0,8.0,1.0861661,0.4449704,249728.0,2014/10/21 9:06,-11534543.76,3760974.409,1020.0,4 days 00:24:00,4.0,2.0,4
8,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2014/10/1 8:42,2014/11/18 8:42,62.0,89.0,103.0,140.0,62.0,366.0,3804358.0,8.0,0.60572207,0.22264199,16976.0,2014/11/18 8:42,-11534822.33,3761055.012,1020.0,27 days 23:36:00,27.0,2.0,4
9,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,122337.0,9798612.0,8.0,0.43717754,0.320467,42999.0,2015/2/11 8:42,-11534672.0,3761332.122,1020.0,85 days 00:00:00,85.0,3.0,4
10,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,26667.0,10271736.0,8.0,1.2746536,0.2791608,45163.0,2015/2/13 8:06,-11534756.93,3761131.111,1020.0,1 days 23:24:00,1.0,3.0,4
11,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,26666.0,10271735.0,8.0,1.0853729,0.2747235,45163.0,2015/2/13 8:06,-11534784.96,3761088.305,1020.0,0 days 00:00:00,0.0,3.0,4
12,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,12133.0,100807337.0,8.0,0.970518,0.29790142,434448.0,2015/2/26 9:06,-11534742.49,3761295.825,1020.0,13 days 01:00:00,13.0,3.0,4
13,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,98472.0,128323388.0,8.0,1.4963913,0.26416212,555333.0,2015/3/6 8:12,-11534832.52,3761329.369,1020.0,7 days 23:06:00,7.0,3.0,4
14,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,2977.0,71025299.0,8.0,0.6529492,0.22863142,306808.0,2015/3/16 8:24,-11534440.99,3761288.065,1020.0,10 days 00:12:00,10.0,3.0,4
15,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,98997.0,144379166.0,8.0,0.5053543,0.32016817,624238.0,2015/3/26 8:36,-11534439.29,3761079.794,1020.0,10 days 00:12:00,10.0,3.0,4
16,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,98996.0,144379165.0,8.0,0.94182646,0.35692462,624238.0,2015/3/26 8:36,-11534635.48,3761246.01,1020.0,0 days 00:00:00,0.0,3.0,4
17,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,28440.0,69767139.0,7.0,0.5573512,1.1396332,301414.0,2015/3/29 20:42,-11534796.0,3761118.594,1020.0,3 days 12:06:00,3.0,3.0,4
18,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,38924.0,94780273.0,8.0,0.69307566,0.31607953,408443.0,2015/3/30 9:06,-11534593.02,3761233.994,1020.0,0 days 12:24:00,0.0,3.0,4
19,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,11992.0,95919894.0,8.0,1.3164535,0.45503023,413227.0,2015/4/10 8:54,-11534649.92,3761039.743,1020.0,10 days 23:48:00,10.0,3.0,4
20,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,3373.0,80007078.0,8.0,0.5860434,0.36908725,346379.0,2015/5/15 9:42,-11534903.86,3760793.679,1020.0,35 days 00:48:00,35.0,3.0,4
21,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,46590.0,72221100.0,8.0,0.7940378,0.59836406,312122.0,2015/6/30 8:36,-11534884.33,3761037.49,1020.0,45 days 22:54:00,45.0,3.0,4
22,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2015/2/11 8:42,2015/8/6 8:42,62.0,89.0,103.0,140.0,62.0,71477.0,110655213.0,8.0,0.5308703,0.65322876,477366.0,2015/8/6 8:42,-11534805.34,3761681.085,1020.0,37 days 00:06:00,37.0,3.0,4
23,89469,4210336877,Texas,Permian,,Crane,2021/10/1,2021/10/19 0:00,2022/2/5,2022/3/27,2022/3/9 5:53,2022/3/10 9:02,31.545,-102.6798,3,838413,1,22131.38775,2021/11/16 17:45,,2022,2020/6/4 9:06,2020/6/4 9:06,84.0,134.0,261.0,214.0,84.0,24009.0,162229167.0,8.0,0.51603156,0.5408554,694609.0,2020/6/4 9:06,-11432287.15,3704999.585,1142.0,85 days 00:06:00,85.0,3.0,6
24,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2019/5/12 9:00,2019/5/19 8:24,62.0,89.0,103.0,140.0,62.0,30404.0,125829889.0,8.0,0.4320363,0.38005188,545029.0,2019/5/12 9:00,-11535919.62,3759953.895,275.0,394 days 00:18:00,394.0,6.0,4
25,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2019/5/12 9:00,2019/5/19 8:24,62.0,89.0,103.0,140.0,62.0,105647.0,71607377.0,8.0,0.49646673,0.46918154,308942.0,2019/5/18 8:42,-11535769.3,3759873.549,275.0,5 days 23:42:00,5.0,6.0,4
26,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2019/5/12 9:00,2019/5/19 8:24,62.0,89.0,103.0,140.0,62.0,108430.0,147945870.0,8.0,1.0341238,0.42455646,639363.0,2019/5/19 8:24,-11535967.18,3760084.803,275.0,0 days 23:42:00,0.0,6.0,4
27,90222,4230135848,Texas,Permian,Delaware,Loving,2022/3/8,2022/3/26 0:00,2022/3/22,2022/4/18,,,31.9281,-103.635,3,847326,3,22543.56642,2022/1/30,Private,2022,2020/10/12 8:24,2020/10/12 8:24,62.0,89.0,103.0,140.0,62.0,8195.0,178878804.0,8.0,0.66277224,0.4242356,759308.0,2020/10/12 8:24,-11535697.11,3760215.711,275.0,512 days,512.0,7.0,4
28,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,127367.0,156527330.0,7.0,1.1867102,1.5003102,668318.0,2019/8/25 19:06,-11340903.28,3728178.198,278.0,120 days 10:30:00,120.0,3.0,3
29,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,118723.0,154455533.0,8.0,0.33283073,0.5242487,661188.0,2019/9/1 9:00,-11340850.63,3728217.891,278.0,6 days 13:54:00,6.0,3.0,3
30,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,83515.0,155918325.0,8.0,0.3159415,0.54002374,666123.0,2019/9/3 8:18,-11340566.96,3727903.345,278.0,1 days 23:18:00,1.0,3.0,3
31,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,109245.0,156200536.0,8.0,0.39346927,0.49280232,666914.0,2019/10/2 7:36,-11340718.14,3727927.061,278.0,28 days 23:18:00,28.0,3.0,3
32,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,23275.0,156297622.0,8.0,0.4307427,0.52257687,667330.0,2019/10/2 9:18,-11340658.69,3728011.938,278.0,0 days 01:42:00,0.0,3.0,3
33,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,64476.0,154153722.0,8.0,1.2315323,0.52772796,660308.0,2019/10/6 8:00,-11340775.04,3727858.661,278.0,3 days 22:42:00,3.0,3.0,3
34,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,64475.0,154153718.0,8.0,0.7527702,0.5107709,660308.0,2019/10/6 8:00,-11340653.59,3728063.863,278.0,0 days 00:00:00,0.0,3.0,3
35,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,64599.0,155195279.0,8.0,1.1245929,0.39586788,663270.0,2019/10/8 9:06,-11340570.36,3727937.795,278.0,2 days 01:06:00,2.0,3.0,3
36,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,32682.0,155096605.0,8.0,0.45188946,0.39330307,662989.0,2019/10/16 8:12,-11340832.79,3728048.635,278.0,7 days 23:06:00,7.0,3.0,3
37,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,99464.0,155967123.0,8.0,1.0193508,0.2870677,666334.0,2019/10/17 9:36,-11340725.78,3727983.229,278.0,1 days 01:24:00,1.0,3.0,3
38,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,99465.0,155967124.0,8.0,0.7086159,0.27871546,666334.0,2019/10/17 9:36,-11340540.63,3728014.185,278.0,0 days 00:00:00,0.0,3.0,3
39,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,119043.0,157727294.0,8.0,0.5492171,0.3823032,672553.0,2019/10/18 7:36,-11340804.77,3728109.797,278.0,0 days 22:00:00,0.0,3.0,3
40,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,119039.0,157727290.0,8.0,0.55523473,0.38162637,672553.0,2019/10/18 7:36,-11341006.9,3728049.883,278.0,0 days 00:00:00,0.0,3.0,3
41,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,127207.0,155122062.0,8.0,0.29682598,0.38385984,663099.0,2019/10/18 9:18,-11340642.55,3727915.827,278.0,0 days 01:42:00,0.0,3.0,3
42,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,119105.0,157815499.0,8.0,0.80513996,0.4140115,672929.0,2019/10/19 9:00,-11340815.81,3727795.253,278.0,0 days 23:42:00,0.0,3.0,3
43,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,56318.0,154743690.0,8.0,0.61934084,0.41489908,662208.0,2019/10/20 8:36,-11340765.7,3728016.431,278.0,0 days 23:36:00,0.0,3.0,3
44,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,118598.0,154244767.0,8.0,0.65443504,0.4010819,660390.0,2019/10/21 8:18,-11340760.6,3727906.341,278.0,0 days 23:42:00,0.0,3.0,3
45,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,6928.0,158422879.0,8.0,0.64977485,0.33510914,675734.0,2019/10/22 8:00,-11340984.82,3727809.982,278.0,0 days 23:42:00,0.0,3.0,3
46,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,100177.0,159041521.0,8.0,0.478085,0.35254744,679065.0,2019/10/23 7:42,-11340747.01,3728112.543,278.0,0 days 23:42:00,0.0,3.0,3
47,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,32941.0,159301285.0,8.0,0.71358246,0.43088102,680314.0,2019/10/24 9:06,-11340617.07,3728106.801,278.0,1 days 01:24:00,1.0,3.0,3
48,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,32891.0,159123990.0,8.0,1.2175957,0.33402738,679374.0,2019/10/26 8:24,-11341008.6,3727902.846,278.0,1 days 23:18:00,1.0,3.0,3
49,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,74197.0,159115591.0,8.0,1.0427885,0.3938059,679312.0,2019/10/27 8:06,-11340873.56,3727925.563,278.0,0 days 23:42:00,0.0,3.0,3
50,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,119302.0,158633638.0,8.0,0.524069,0.36036602,676781.0,2019/10/28 7:48,-11340826.0,3727698.645,278.0,0 days 23:42:00,0.0,3.0,3
51,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,119301.0,158633637.0,8.0,0.524069,0.36036602,676781.0,2019/10/28 7:48,-11340763.15,3728409.369,278.0,0 days 00:00:00,0.0,3.0,3
52,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,41701.0,159927291.0,8.0,1.3989174,0.31241325,683388.0,2019/10/28 9:30,-11340419.18,3727765.547,278.0,0 days 01:42:00,0.0,3.0,3
53,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,41699.0,159927289.0,8.0,0.71044075,0.2909406,683388.0,2019/10/28 9:30,-11340374.17,3727907.34,278.0,0 days 00:00:00,0.0,3.0,3
54,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,23539.0,158839185.0,8.0,0.8210621,0.25456876,677898.0,2019/10/31 8:30,-11340581.4,3727808.983,278.0,2 days 23:00:00,2.0,3.0,3
55,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,100075.0,158394308.0,8.0,1.0914111,0.2889682,675456.0,2019/11/1 8:12,-11340888.0,3728006.196,278.0,0 days 23:42:00,0.0,3.0,3
56,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,49235.0,159717308.0,8.0,1.2333097,0.24231899,682456.0,2019/11/2 9:36,-11340916.87,3727812.228,278.0,1 days 01:24:00,1.0,3.0,3
57,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,49238.0,159717311.0,8.0,0.56703234,0.22901537,682456.0,2019/11/2 9:36,-11340542.33,3727898.852,278.0,0 days 00:00:00,0.0,3.0,3
58,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,65075.0,159412594.0,8.0,0.9960244,0.39977998,680890.0,2019/11/4 9:00,-11340998.41,3727832.698,278.0,1 days 23:24:00,1.0,3.0,3
59,69135,4246141901,Texas,Permian,Midland,Upton,2021/9/9,2021/9/23 0:00,2022/2/11,,2022/3/29 6:08,2022/4/1 18:12,31.6433,-101.8222,0,844169,1,10791.23283,2021/12/18,Private,2022,2019/8/25 19:06,2020/2/21 8:12,78.0,128.0,283.0,183.0,78.0,127718.0,159483450.0,8.0,0.9218286,0.40324828,681241.0,2019/11/5 8:36,-11340915.18,3727924.315,278.0,0 days 23:36:00,0.0,3.0,3
