,id,pad_id,longitude_pad,latitude_pad,county,state,operator_principal,ts_flaring_power_MW,flaring_energy_recent_GJ,ts_flaring_energy_weekly_GJ,ts_flaring_energy_daily_GJ,ts_flaring_energy_monthly_GJ,company_type,pad_status
0,103259,9txq4yzd,-102.17346,32.029633,Midland,Texas,XTO ENERGY INC.,"[{""time"": ""2014-04-24 08:36:00"", ""value"": 0.4412, ""cluster_id"": 4839}, {""time"": ""2014-04-28 09:00:00"", ""value"": 0.491371, ""cluster_id"": 4839}, {""time"": ""2014-05-03 09:12:00"", ""value"": 0.498508, ""cluster_id"": 4839}, {""time"": ""2014-05-04 08:48:00"", ""value"": 0.52706, ""cluster_id"": 4839}, {""time"": ""2014-05-05 08:30:00"", ""value"": 0.515093, ""cluster_id"": 4839}, {""time"": ""2014-05-06 08:12:00"", ""value"": 0.54868, ""cluster_id"": 4839}, {""time"": ""2014-05-07 07:54:00"", ""value"": 0.463676, ""cluster_id"": 4839}, {""time"": ""2014-05-09 08:54:00"", ""value"": 0.613111, ""cluster_id"": 4839}, {""time"": ""2014-05-10 08:36:00"", ""value"": 0.257171, ""cluster_id"": 4839}, {""time"": ""2014-05-14 09:06:00"", ""value"": 0.271161, ""cluster_id"": 4839}, {""time"": ""2014-05-15 08:42:00"", ""value"": 1.00363, ""cluster_id"": 4839}, {""time"": ""2014-05-16 08:24:00"", ""value"": 0.522954, ""cluster_id"": 4839}, {""time"": ""2014-05-18 09:30:00"", ""value"": 0.428545, ""cluster_id"": 4839}, {""time"": ""2014-05-21 08:30:00"", ""value"": 0.427992, ""cluster_id"": 4839}, {""time"": ""2014-05-28 08:51:00"", ""value"": 1.0106275, ""cluster_id"": 4839}, {""time"": ""2014-05-29 09:24:00"", ""value"": 0.397665, ""cluster_id"": 4839}, {""time"": ""2014-05-30 09:06:00"", ""value"": 0.475744, ""cluster_id"": 4839}, {""time"": ""2014-05-31 08:42:00"", ""value"": 0.2353, ""cluster_id"": 4839}, {""time"": ""2014-06-05 08:54:00"", ""value"": 0.360169, ""cluster_id"": 4839}, {""time"": ""2014-06-06 08:30:00"", ""value"": 0.485083, ""cluster_id"": 4839}, {""time"": ""2014-06-10 09:00:00"", ""value"": 0.63274, ""cluster_id"": 4839}, {""time"": ""2014-06-18 08:06:00"", ""value"": 0.545828, ""cluster_id"": 4839}, {""time"": ""2014-06-25 09:18:00"", ""value"": 0.384588, ""cluster_id"": 4839}, {""time"": ""2014-06-27 08:42:00"", ""value"": 0.397334, ""cluster_id"": 4839}, {""time"": ""2014-06-30 09:24:00"", ""value"": 0.286573, ""cluster_id"": 4839}, {""time"": ""2014-07-04 08:06:00"", ""value"": 0.275246, ""cluster_id"": 4839}, {""time"": ""2014-07-05 07:48:00"", ""value"": 0.643416, ""cluster_id"": 4839}, {""time"": ""2014-07-08 08:36:00"", ""value"": 0.212514, ""cluster_id"": 4839}, {""time"": ""2014-07-12 09:00:00"", ""value"": 0.505656, ""cluster_id"": 4839}, {""time"": ""2014-07-13 08:42:00"", ""value"": 0.398314, ""cluster_id"": 4839}, {""time"": ""2014-07-21 09:30:00"", ""value"": 0.37988, ""cluster_id"": 4839}, {""time"": ""2014-07-23 08:54:00"", ""value"": 0.402157, ""cluster_id"": 4839}, {""time"": ""2014-07-25 08:12:00"", ""value"": 0.522869, ""cluster_id"": 4839}, {""time"": ""2014-07-26 08:45:00"", ""value"": 0.582425, ""cluster_id"": 4839}, {""time"": ""2014-08-14 08:42:00"", ""value"": 0.234235, ""cluster_id"": 4839}, {""time"": ""2014-08-17 09:24:00"", ""value"": 0.266293, ""cluster_id"": 4839}, {""time"": ""2014-08-18 09:06:00"", ""value"": 0.86674, ""cluster_id"": 4839}, {""time"": ""2014-08-19 08:48:00"", ""value"": 0.291832, ""cluster_id"": 4839}, {""time"": ""2014-08-20 08:30:00"", ""value"": 0.521205, ""cluster_id"": 4839}, {""time"": ""2014-09-08 09:12:00"", ""value"": 0.458419, ""cluster_id"": 4839}, {""time"": ""2014-09-11 08:18:00"", ""value"": 0.256065, ""cluster_id"": 4839}]",0.0,[],"[{""time"": ""2014-04-23 12:00:00"", ""time_start"": ""2014-04-23 00:00:00"", ""time_end"": ""2014-04-23 23:59:59"", ""value"": 6.669786525003012}, {""time"": ""2014-04-24 12:00:00"", ""time_start"": ""2014-04-24 00:00:00"", ""time_end"": ""2014-04-24 23:59:59"", ""value"": 28.646144457091086}, {""time"": ""2014-04-25 12:00:00"", ""time_start"": ""2014-04-25 00:00:00"", ""time_end"": ""2014-04-25 23:59:59"", ""value"": 1.8698424738656412}, {""time"": ""2014-04-27 12:00:00"", ""time_start"": ""2014-04-27 00:00:00"", ""time_end"": ""2014-04-27 23:59:59"", ""value"": 6.975934098613743}, {""time"": ""2014-04-28 12:00:00"", ""time_start"": ""2014-04-28 00:00:00"", ""time_end"": ""2014-04-28 23:59:59"", ""value"": 32.16793184142622}, {""time"": ""2014-04-29 12:00:00"", ""time_start"": ""2014-04-29 00:00:00"", ""time_end"": ""2014-04-29 23:59:59"", ""value"": 2.271925251189586}, {""time"": ""2014-05-02 12:00:00"", ""time_start"": ""2014-05-02 00:00:00"", ""time_end"": ""2014-05-02 23:59:59"", ""value"": 6.8650767832268675}, {""time"": ""2014-05-03 12:00:00"", ""time_start"": ""2014-05-03 00:00:00"", ""time_end"": ""2014-05-03 23:59:59"", ""value"": 40.491510883725155}, {""time"": ""2014-05-04 12:00:00"", ""time_start"": ""2014-05-04 00:00:00"", ""time_end"": ""2014-05-04 23:59:59"", ""value"": 44.69494367343469}, {""time"": ""2014-05-05 12:00:00"", ""time_start"": ""2014-05-05 00:00:00"", ""time_end"": ""2014-05-05 23:59:59"", ""value"": 44.5364888914221}, {""time"": ""2014-05-06 12:00:00"", ""time_start"": ""2014-05-06 00:00:00"", ""time_end"": ""2014-05-06 23:59:59"", ""value"": 45.22796672022463}, {""time"": ""2014-05-07 12:00:00"", ""time_start"": ""2014-05-07 00:00:00"", ""time_end"": ""2014-05-07 23:59:59"", ""value"": 31.739514845422917}, {""time"": ""2014-05-08 12:00:00"", ""time_start"": ""2014-05-08 00:00:00"", ""time_end"": ""2014-05-08 23:59:59"", ""value"": 10.530258531931368}, {""time"": ""2014-05-09 12:00:00"", ""time_start"": ""2014-05-09 00:00:00"", ""time_end"": ""2014-05-09 23:59:59"", ""value"": 43.947064201339465}, {""time"": ""2014-05-10 12:00:00"", ""time_start"": ""2014-05-10 00:00:00"", ""time_end"": ""2014-05-10 23:59:59"", ""value"": 19.471720709891358}, {""time"": ""2014-05-11 12:00:00"", ""time_start"": ""2014-05-11 00:00:00"", ""time_end"": ""2014-05-11 23:59:59"", ""value"": 1.0906999276064449}, {""time"": ""2014-05-13 12:00:00"", ""time_start"": ""2014-05-13 00:00:00"", ""time_end"": ""2014-05-13 23:59:59"", ""value"": 3.8094413597673014}, {""time"": ""2014-05-14 12:00:00"", ""time_start"": ""2014-05-14 00:00:00"", ""time_end"": ""2014-05-14 23:59:59"", ""value"": 32.73547489685299}, {""time"": ""2014-05-15 12:00:00"", ""time_start"": ""2014-05-15 00:00:00"", ""time_end"": ""2014-05-15 23:59:59"", ""value"": 74.73896569321654}, {""time"": ""2014-05-16 12:00:00"", ""time_start"": ""2014-05-16 00:00:00"", ""time_end"": ""2014-05-16 23:59:59"", ""value"": 38.155705200535074}, {""time"": ""2014-05-17 12:00:00"", ""time_start"": ""2014-05-17 00:00:00"", ""time_end"": ""2014-05-17 23:59:59"", ""value"": 7.734796027082249}, {""time"": ""2014-05-18 12:00:00"", ""time_start"": ""2014-05-18 00:00:00"", ""time_end"": ""2014-05-18 23:59:59"", ""value"": 28.30485288759497}, {""time"": ""2014-05-19 12:00:00"", ""time_start"": ""2014-05-19 00:00:00"", ""time_end"": ""2014-05-19 23:59:59"", ""value"": 2.213956177428881}, {""time"": ""2014-05-20 12:00:00"", ""time_start"": ""2014-05-20 00:00:00"", ""time_end"": ""2014-05-20 23:59:59"", ""value"": 6.57177072366197}, {""time"": ""2014-05-21 12:00:00"", ""time_start"": ""2014-05-21 00:00:00"", ""time_end"": ""2014-05-21 23:59:59"", ""value"": 27.726794763139548}, {""time"": ""2014-05-22 12:00:00"", ""time_start"": ""2014-05-22 00:00:00"", ""time_end"": ""2014-05-22 23:59:59"", ""value"": 1.7743729748988195}, {""time"": ""2014-05-27 12:00:00"", ""time_start"": ""2014-05-27 00:00:00"", ""time_end"": ""2014-05-27 23:59:59"", ""value"": 14.698461640806984}, {""time"": ""2014-05-28 12:00:00"", ""time_start"": ""2014-05-28 00:00:00"", ""time_end"": ""2014-05-28 23:59:59"", ""value"": 71.26754653313056}, {""time"": ""2014-05-29 12:00:00"", ""time_start"": ""2014-05-29 00:00:00"", ""time_end"": ""2014-05-29 23:59:59"", ""value"": 37.39740155271952}, {""time"": ""2014-05-30 12:00:00"", ""time_start"": ""2014-05-30 00:00:00"", ""time_end"": ""2014-05-30 23:59:59"", ""value"": 36.710350529515736}, {""time"": ""2014-05-31 12:00:00"", ""time_start"": ""2014-05-31 00:00:00"", ""time_end"": ""2014-05-31 23:59:59"", ""value"": 17.558725982600055}, {""time"": ""2014-06-01 12:00:00"", ""time_start"": ""2014-06-01 00:00:00"", ""time_end"": ""2014-06-01 23:59:59"", ""value"": 1.0199875759227617}, {""time"": ""2014-06-04 12:00:00"", ""time_start"": ""2014-06-04 00:00:00"", ""time_end"": ""2014-06-04 23:59:59"", ""value"": 5.205735546476148}, {""time"": ""2014-06-05 12:00:00"", ""time_start"": ""2014-06-05 00:00:00"", ""time_end"": ""2014-06-05 23:59:59"", ""value"": 30.979997992044197}, {""time"": ""2014-06-06 12:00:00"", ""time_start"": ""2014-06-06 00:00:00"", ""time_end"": ""2014-06-06 23:59:59"", ""value"": 33.05502090436834}, {""time"": ""2014-06-07 12:00:00"", ""time_start"": ""2014-06-07 00:00:00"", ""time_end"": ""2014-06-07 23:59:59"", ""value"": 2.011524126525425}, {""time"": ""2014-06-09 12:00:00"", ""time_start"": ""2014-06-09 00:00:00"", ""time_end"": ""2014-06-09 23:59:59"", ""value"": 8.982932532697182}, {""time"": ""2014-06-10 12:00:00"", ""time_start"": ""2014-06-10 00:00:00"", ""time_end"": ""2014-06-10 23:59:59"", ""value"": 41.42274817468679}, {""time"": ""2014-06-11 12:00:00"", ""time_start"": ""2014-06-11 00:00:00"", ""time_end"": ""2014-06-11 23:59:59"", ""value"": 2.9255653741016427}, {""time"": ""2014-06-17 12:00:00"", ""time_start"": ""2014-06-17 00:00:00"", ""time_end"": ""2014-06-17 23:59:59"", ""value"": 8.907389351596608}, {""time"": ""2014-06-18 12:00:00"", ""time_start"": ""2014-06-18 00:00:00"", ""time_end"": ""2014-06-18 23:59:59"", ""value"": 35.02422146979062}, {""time"": ""2014-06-19 12:00:00"", ""time_start"": ""2014-06-19 00:00:00"", ""time_end"": ""2014-06-19 23:59:59"", ""value"": 2.070126813630218}, {""time"": ""2014-06-24 12:00:00"", ""time_start"": ""2014-06-24 00:00:00"", ""time_end"": ""2014-06-24 23:59:59"", ""value"": 5.203671893737071}, {""time"": ""2014-06-25 12:00:00"", ""time_start"": ""2014-06-25 00:00:00"", ""time_end"": ""2014-06-25 23:59:59"", ""value"": 25.324437807744005}, {""time"": ""2014-06-26 12:00:00"", ""time_start"": ""2014-06-26 00:00:00"", ""time_end"": ""2014-06-26 23:59:59"", ""value"": 7.8101016772108345}, {""time"": ""2014-06-27 12:00:00"", ""time_start"": ""2014-06-27 00:00:00"", ""time_end"": ""2014-06-27 23:59:59"", ""value"": 25.854411713011945}, {""time"": ""2014-06-28 12:00:00"", ""time_start"": ""2014-06-28 00:00:00"", ""time_end"": ""2014-06-28 23:59:59"", ""value"": 1.7256947105192886}, {""time"": ""2014-06-29 12:00:00"", ""time_start"": ""2014-06-29 00:00:00"", ""time_end"": ""2014-06-29 23:59:59"", ""value"": 3.815603664681587}, {""time"": ""2014-06-30 12:00:00"", ""time_start"": ""2014-06-30 00:00:00"", ""time_end"": ""2014-06-30 23:59:59"", ""value"": 18.896415481807075}, {""time"": ""2014-07-01 12:00:00"", ""time_start"": ""2014-07-01 00:00:00"", ""time_end"": ""2014-07-01 23:59:59"", ""value"": 1.4432949427601145}, {""time"": ""2014-07-03 12:00:00"", ""time_start"": ""2014-07-03 00:00:00"", ""time_end"": ""2014-07-03 23:59:59"", ""value"": 4.510627647936472}, {""time"": ""2014-07-04 12:00:00"", ""time_start"": ""2014-07-04 00:00:00"", ""time_end"": ""2014-07-04 23:59:59"", ""value"": 28.642890270290344}, {""time"": ""2014-07-05 12:00:00"", ""time_start"": ""2014-07-05 00:00:00"", ""time_end"": ""2014-07-05 23:59:59"", ""value"": 42.00684267699074}, {""time"": ""2014-07-06 12:00:00"", ""time_start"": ""2014-07-06 00:00:00"", ""time_end"": ""2014-07-06 23:59:59"", ""value"": 2.2850429491504824}, {""time"": ""2014-07-07 12:00:00"", ""time_start"": ""2014-07-07 00:00:00"", ""time_end"": ""2014-07-07 23:59:59"", ""value"": 3.2131448974596077}, {""time"": ""2014-07-08 12:00:00"", ""time_start"": ""2014-07-08 00:00:00"", ""time_end"": ""2014-07-08 23:59:59"", ""value"": 13.798066054495985}, {""time"": ""2014-07-09 12:00:00"", ""time_start"": ""2014-07-09 00:00:00"", ""time_end"": ""2014-07-09 23:59:59"", ""value"": 0.9006521067736583}, {""time"": ""2014-07-11 12:00:00"", ""time_start"": ""2014-07-11 00:00:00"", ""time_end"": ""2014-07-11 23:59:59"", ""value"": 7.186933519228842}, {""time"": ""2014-07-12 12:00:00"", ""time_start"": ""2014-07-12 00:00:00"", ""time_end"": ""2014-07-12 23:59:59"", ""value"": 39.03154804625279}, {""time"": ""2014-07-13 12:00:00"", ""time_start"": ""2014-07-13 00:00:00"", ""time_end"": ""2014-07-13 23:59:59"", ""value"": 28.25555722918591}, {""time"": ""2014-07-14 12:00:00"", ""time_start"": ""2014-07-14 00:00:00"", ""time_end"": ""2014-07-14 23:59:59"", ""value"": 1.726171754341952}, {""time"": ""2014-07-20 12:00:00"", ""time_start"": ""2014-07-20 00:00:00"", ""time_end"": ""2014-07-20 23:59:59"", ""value"": 4.975566823058226}, {""time"": ""2014-07-21 12:00:00"", ""time_start"": ""2014-07-21 00:00:00"", ""time_end"": ""2014-07-21 23:59:59"", ""value"": 25.097760678608147}, {""time"": ""2014-07-22 12:00:00"", ""time_start"": ""2014-07-22 00:00:00"", ""time_end"": ""2014-07-22 23:59:59"", ""value"": 7.75463174712594}, {""time"": ""2014-07-23 12:00:00"", ""time_start"": ""2014-07-23 00:00:00"", ""time_end"": ""2014-07-23 23:59:59"", ""value"": 26.28956593857559}, {""time"": ""2014-07-24 12:00:00"", ""time_start"": ""2014-07-24 00:00:00"", ""time_end"": ""2014-07-24 23:59:59"", ""value"": 10.2361116127851}, {""time"": ""2014-07-25 12:00:00"", ""time_start"": ""2014-07-25 00:00:00"", ""time_end"": ""2014-07-25 23:59:59"", ""value"": 42.236313135724345}, {""time"": ""2014-07-26 12:00:00"", ""time_start"": ""2014-07-26 00:00:00"", ""time_end"": ""2014-07-26 23:59:59"", ""value"": 39.96537522077709}, {""time"": ""2014-07-27 12:00:00"", ""time_start"": ""2014-07-27 00:00:00"", ""time_end"": ""2014-07-27 23:59:59"", ""value"": 2.5512449280782854}, {""time"": ""2014-08-13 12:00:00"", ""time_start"": ""2014-08-13 00:00:00"", ""time_end"": ""2014-08-13 23:59:59"", ""value"": 3.4863146510874397}, {""time"": ""2014-08-14 12:00:00"", ""time_start"": ""2014-08-14 00:00:00"", ""time_end"": ""2014-08-14 23:59:59"", ""value"": 15.241254653026234}, {""time"": ""2014-08-15 12:00:00"", ""time_start"": ""2014-08-15 00:00:00"", ""time_end"": ""2014-08-15 23:59:59"", ""value"": 1.0188371910565681}, {""time"": ""2014-08-16 12:00:00"", ""time_start"": ""2014-08-16 00:00:00"", ""time_end"": ""2014-08-16 23:59:59"", ""value"": 3.560619320100146}, {""time"": ""2014-08-17 12:00:00"", ""time_start"": ""2014-08-17 00:00:00"", ""time_end"": ""2014-08-17 23:59:59"", ""value"": 29.67543110803214}, {""time"": ""2014-08-18 12:00:00"", ""time_start"": ""2014-08-18 00:00:00"", ""time_end"": ""2014-08-18 23:59:59"", ""value"": 62.478461102301274}, {""time"": ""2014-08-19 12:00:00"", ""time_start"": ""2014-08-19 00:00:00"", ""time_end"": ""2014-08-19 23:59:59"", ""value"": 31.126094074625577}, {""time"": ""2014-08-20 12:00:00"", ""time_start"": ""2014-08-20 00:00:00"", ""time_end"": ""2014-08-20 23:59:59"", ""value"": 35.05877312384073}, {""time"": ""2014-08-21 12:00:00"", ""time_start"": ""2014-08-21 00:00:00"", ""time_end"": ""2014-08-21 23:59:59"", ""value"": 2.1611740315542614}, {""time"": ""2014-09-07 12:00:00"", ""time_start"": ""2014-09-07 00:00:00"", ""time_end"": ""2014-09-07 23:59:59"", ""value"": 6.303417473056653}, {""time"": ""2014-09-08 12:00:00"", ""time_start"": ""2014-09-08 00:00:00"", ""time_end"": ""2014-09-08 23:59:59"", ""value"": 30.122979837531457}, {""time"": ""2014-09-09 12:00:00"", ""time_start"": ""2014-09-09 00:00:00"", ""time_end"": ""2014-09-09 23:59:59"", ""value"": 2.2187588744953075}, {""time"": ""2014-09-10 12:00:00"", ""time_start"": ""2014-09-10 00:00:00"", ""time_end"": ""2014-09-10 23:59:59"", ""value"": 4.054598970951582}, {""time"": ""2014-09-11 12:00:00"", ""time_start"": ""2014-09-11 00:00:00"", ""time_end"": ""2014-09-11 23:59:59"", ""value"": 16.511844202119125}, {""time"": ""2014-09-12 12:00:00"", ""time_start"": ""2014-09-12 00:00:00"", ""time_end"": ""2014-09-12 23:59:59"", ""value"": 1.0155724811700555}]",[],,no permit
1,746286,9txq61dx,-102.213234,32.04563,Midland,Texas,HENRY RESOURCES LLC,"[{""time"": ""2012-05-18 07:30:00"", ""value"": 0.37706, ""cluster_id"": 2539}]",0.0,[],"[{""time"": ""2012-05-17 12:00:00"", ""time_start"": ""2012-05-17 00:00:00"", ""time_end"": ""2012-05-17 23:59:59"", ""value"": 6.724757763905939}, {""time"": ""2012-05-18 12:00:00"", ""time_start"": ""2012-05-18 00:00:00"", ""time_end"": ""2012-05-18 23:59:59"", ""value"": 23.80334059908452}, {""time"": ""2012-05-19 12:00:00"", ""time_start"": ""2012-05-19 00:00:00"", ""time_end"": ""2012-05-19 23:59:59"", ""value"": 1.2475671687475096}]",[],,no permit
2,112879,9txkr3yh,-101.97776,31.69501,Midland,Texas,XTO ENERGY INC.,"[{""time"": ""2018-05-21 08:30:00"", ""value"": 0.290511, ""cluster_id"": 387841}, {""time"": ""2018-11-28 08:54:00"", ""value"": 0.741847, ""cluster_id"": 387841}, {""time"": ""2018-12-20 08:36:00"", ""value"": 0.549177, ""cluster_id"": 387841}, {""time"": ""2018-12-24 09:06:00"", ""value"": 0.777207, ""cluster_id"": 387841}, {""time"": ""2018-12-27 08:06:00"", ""value"": 0.412635, ""cluster_id"": 387841}]",0.0,[],"[{""time"": ""2018-05-20 12:00:00"", ""time_start"": ""2018-05-20 00:00:00"", ""time_end"": ""2018-05-20 23:59:59"", ""value"": 4.460270929474097}, {""time"": ""2018-05-21 12:00:00"", ""time_start"": ""2018-05-21 00:00:00"", ""time_end"": ""2018-05-21 23:59:59"", ""value"": 18.82030241989882}, {""time"": ""2018-05-22 12:00:00"", ""time_start"": ""2018-05-22 00:00:00"", ""time_end"": ""2018-05-22 23:59:59"", ""value"": 1.2044030433064892}, {""time"": ""2018-11-27 12:00:00"", ""time_start"": ""2018-11-27 00:00:00"", ""time_end"": ""2018-11-27 23:59:59"", ""value"": 10.70008930061061}, {""time"": ""2018-11-28 12:00:00"", ""time_start"": ""2018-11-28 00:00:00"", ""time_end"": ""2018-11-28 23:59:59"", ""value"": 48.47018924225856}, {""time"": ""2018-11-29 12:00:00"", ""time_start"": ""2018-11-29 00:00:00"", ""time_end"": ""2018-11-29 23:59:59"", ""value"": 3.3566721950768503}, {""time"": ""2018-12-19 12:00:00"", ""time_start"": ""2018-12-19 00:00:00"", ""time_end"": ""2018-12-19 23:59:59"", ""value"": 8.30211549057475}, {""time"": ""2018-12-20 12:00:00"", ""time_start"": ""2018-12-20 00:00:00"", ""time_end"": ""2018-12-20 23:59:59"", ""value"": 35.65685329671785}, {""time"": ""2018-12-21 12:00:00"", ""time_start"": ""2018-12-21 00:00:00"", ""time_end"": ""2018-12-21 23:59:59"", ""value"": 2.3274580300405}, {""time"": ""2018-12-23 12:00:00"", ""time_start"": ""2018-12-23 00:00:00"", ""time_end"": ""2018-12-23 23:59:59"", ""value"": 10.859496873155265}, {""time"": ""2018-12-24 12:00:00"", ""time_start"": ""2018-12-24 00:00:00"", ""time_end"": ""2018-12-24 23:59:59"", ""value"": 50.977120002605425}, {""time"": ""2018-12-25 12:00:00"", ""time_start"": ""2018-12-25 00:00:00"", ""time_end"": ""2018-12-25 23:59:59"", ""value"": 3.6824793610855115}, {""time"": ""2018-12-26 12:00:00"", ""time_start"": ""2018-12-26 00:00:00"", ""time_end"": ""2018-12-26 23:59:59"", ""value"": 6.734903695456669}, {""time"": ""2018-12-27 12:00:00"", ""time_start"": ""2018-12-27 00:00:00"", ""time_end"": ""2018-12-27 23:59:59"", ""value"": 26.47760764661397}, {""time"": ""2018-12-28 12:00:00"", ""time_start"": ""2018-12-28 00:00:00"", ""time_end"": ""2018-12-28 23:59:59"", ""value"": 1.564974273474986}]",[],,no permit
3,738648,9txmfk5f,-102.20053,31.970566,Midland,Texas,DIAMONDBACK E&P LLC,"[{""time"": ""2014-10-03 08:06:00"", ""value"": 0.277994, ""cluster_id"": 5611}, {""time"": ""2017-01-26 08:30:00"", ""value"": 0.704838, ""cluster_id"": 9920}]",0.0,[],"[{""time"": ""2014-10-02 12:00:00"", ""time_start"": ""2014-10-02 00:00:00"", ""time_end"": ""2014-10-02 23:59:59"", ""value"": 4.5365954025952275}, {""time"": ""2014-10-03 12:00:00"", ""time_start"": ""2014-10-03 00:00:00"", ""time_end"": ""2014-10-03 23:59:59"", ""value"": 17.838079804027956}, {""time"": ""2014-10-04 12:00:00"", ""time_start"": ""2014-10-04 00:00:00"", ""time_end"": ""2014-10-04 23:59:59"", ""value"": 1.0543299966808568}, {""time"": ""2017-01-25 12:00:00"", ""time_start"": ""2017-01-25 00:00:00"", ""time_end"": ""2017-01-25 23:59:59"", ""value"": 10.82151258089595}, {""time"": ""2017-01-26 12:00:00"", ""time_start"": ""2017-01-26 00:00:00"", ""time_end"": ""2017-01-26 23:59:59"", ""value"": 45.661831452291466}, {""time"": ""2017-01-27 12:00:00"", ""time_start"": ""2017-01-27 00:00:00"", ""time_end"": ""2017-01-27 23:59:59"", ""value"": 2.9221235417524953}]",[],,no permit
4,623922,9txqkjs5,-102.1232,32.067013,Midland,Texas,OCCIDENTAL PERMIAN LTD.,"[{""time"": ""2020-08-18 09:00:00"", ""value"": 0.9540732, ""cluster_id"": 522660}, {""time"": ""2021-01-26 19:54:00"", ""value"": 7.1358776, ""cluster_id"": 773930}]",0.0,"[{""time"": ""2020-08-20 12:00:00"", ""time_start"": ""2020-08-17 00:00:00"", ""time_end"": ""2020-08-23 23:59:59"", ""value"": 80.41519835746988}, {""time"": ""2021-01-28 12:00:00"", ""time_start"": ""2021-01-25 00:00:00"", ""time_end"": ""2021-01-31 23:59:59"", ""value"": 601.5949321813732}]","[{""time"": ""2020-08-17 12:00:00"", ""time_start"": ""2020-08-17 00:00:00"", ""time_end"": ""2020-08-17 23:59:59"", ""value"": 13.544860743132324}, {""time"": ""2020-08-18 12:00:00"", ""time_start"": ""2020-08-18 00:00:00"", ""time_end"": ""2020-08-18 23:59:59"", ""value"": 62.45904147646362}, {""time"": ""2020-08-19 12:00:00"", ""time_start"": ""2020-08-19 00:00:00"", ""time_end"": ""2020-08-19 23:59:59"", ""value"": 4.411296137873932}, {""time"": ""2021-01-25 12:00:00"", ""time_start"": ""2021-01-25 00:00:00"", ""time_end"": ""2021-01-25 23:59:59"", ""value"": 10.17781552351293}, {""time"": ""2021-01-26 12:00:00"", ""time_start"": ""2021-01-26 00:00:00"", ""time_end"": ""2021-01-26 23:59:59"", ""value"": 392.2933462273579}, {""time"": ""2021-01-27 12:00:00"", ""time_start"": ""2021-01-27 00:00:00"", ""time_end"": ""2021-01-27 23:59:59"", ""value"": 198.30232043114452}, {""time"": ""2021-01-28 12:00:00"", ""time_start"": ""2021-01-28 00:00:00"", ""time_end"": ""2021-01-28 23:59:59"", ""value"": 0.8214499993578303}]","[{""time"": ""2020-08-16 12:00:00"", ""time_start"": ""2020-08-01 00:00:00"", ""time_end"": ""2020-08-31 23:59:59"", ""value"": 80.41519835746988}, {""time"": ""2021-01-16 12:00:00"", ""time_start"": ""2021-01-01 00:00:00"", ""time_end"": ""2021-01-31 23:59:59"", ""value"": 601.5949321813732}]",,no permit
5,741374,9txmpxkv,-101.968575,31.857256,Midland,Texas,"PIONEER NATURAL RES. USA, INC.","[{""time"": ""2014-11-07 08:48:00"", ""value"": 0.417528, ""cluster_id"": 5727}]",0.0,[],"[{""time"": ""2014-11-06 12:00:00"", ""time_start"": ""2014-11-06 00:00:00"", ""time_end"": ""2014-11-06 23:59:59"", ""value"": 6.117856583357914}, {""time"": ""2014-11-07 12:00:00"", ""time_start"": ""2014-11-07 00:00:00"", ""time_end"": ""2014-11-07 23:59:59"", ""value"": 27.224782788079153}, {""time"": ""2014-11-08 12:00:00"", ""time_start"": ""2014-11-08 00:00:00"", ""time_end"": ""2014-11-08 23:59:59"", ""value"": 1.8486203924726368}]",[],,no permit
